"store_code","sales_value","cogs","total_expenses","marketing_expenses","inventory_value","exp_profit","product_id","sale_date"
"775","46","0","12","0","344","30","4","12/01/11 00:00:00"
"781","80","32","19","8","456","40","13","01/01/10 00:00:00"
"781","53","21","16","5","454","20","13","04/01/10 00:00:00"
"781","56","21","17","5","449","20","13","03/01/11 00:00:00"
"781","49","20","16","5","464","20","13","05/01/11 00:00:00"
"781","41","16","15","4","484","20","13","08/01/11 00:00:00"
"781","56","21","17","5","480","30","13","10/01/11 00:00:00"
"781","126","63","86","57","435","-10","5","01/01/10 00:00:00"
"781","110","44","65","40","543","10","5","06/01/11 00:00:00"
"781","132","59","55","22","331","30","9","02/01/10 00:00:00"
"781","115","51","52","19","396","20","9","06/01/10 00:00:00"
"781","120","54","53","20","404","20","9","10/01/10 00:00:00"
"781","145","58","58","22","338","30","9","01/01/11 00:00:00"
"781","137","58","55","22","325","30","9","03/01/11 00:00:00"
"781","114","51","48","19","396","20","9","06/01/11 00:00:00"
"781","75","30","19","8","820","40","11","04/01/10 00:00:00"
"781","60","24","17","6","856","30","11","06/01/10 00:00:00"
"781","90","32","20","8","821","40","11","01/01/11 00:00:00"
"781","310","155","68","43","1280","100","7","09/01/10 00:00:00"
"781","322","161","69","45","1267","120","7","10/01/10 00:00:00"
"781","295","149","60","41","1156","100","7","05/01/11 00:00:00"
"786","210","78","56","25","798","60","2","11/01/11 00:00:00"
"786","227","95","115","86","554","30","5","04/01/10 00:00:00"
"786","221","92","112","83","599","40","5","05/01/10 00:00:00"
"786","264","110","129","100","665","40","5","06/01/10 00:00:00"
"786","202","87","51","28","472","70","6","05/01/11 00:00:00"
"786","109","48","25","15","599","30","8","05/01/11 00:00:00"
"786","68","30","20","9","581","20","8","08/01/11 00:00:00"
"786","134","56","54","21","385","20","9","10/01/11 00:00:00"
"786","175","81","44","25","1046","40","10","06/01/11 00:00:00"
"786","80","32","20","8","817","40","11","02/01/10 00:00:00"
"801","170","78","45","24","965","80","1","01/01/10 00:00:00"
"801","110","50","36","15","1064","40","1","08/01/10 00:00:00"
"801","136","62","41","19","1059","70","1","09/01/10 00:00:00"
"801","150","69","42","21","1060","50","1","11/01/10 00:00:00"
"801","190","78","47","24","965","80","1","01/01/11 00:00:00"
"801","176","75","44","23","956","70","1","02/01/11 00:00:00"
"801","178","76","44","23","965","70","1","04/01/11 00:00:00"
"801","131","60","37","18","1070","60","1","07/01/11 00:00:00"
"801","124","53","45","17","299","60","2","03/01/10 00:00:00"
"801","108","46","43","15","367","50","2","06/01/10 00:00:00"
"801","100","43","41","14","388","40","2","07/01/10 00:00:00"
"801","114","49","44","16","392","50","2","12/01/10 00:00:00"
"801","132","53","45","17","299","60","2","03/01/11 00:00:00"
"801","120","48","43","15","380","50","2","09/01/11 00:00:00"
"801","190","85","66","32","494","70","3","01/01/10 00:00:00"
"801","150","67","59","25","599","50","3","09/01/10 00:00:00"
"801","184","82","64","31","601","60","3","11/01/10 00:00:00"
"801","213","85","69","32","494","70","3","01/01/11 00:00:00"
"801","190","80","64","30","494","70","3","04/01/11 00:00:00"
"801","159","72","57","27","606","60","3","08/01/11 00:00:00"
"801","163","68","59","25","619","50","3","12/01/11 00:00:00"
"801","76","34","45","12","182","10","13","05/01/10 00:00:00"
"801","76","34","45","12","211","0","13","11/01/10 00:00:00"
"801","69","29","44","11","169","10","13","04/01/11 00:00:00"
"801","75","34","42","12","182","10","13","05/01/11 00:00:00"
"801","112","49","28","16","617","40","5","02/01/10 00:00:00"
"801","110","48","28","15","611","40","5","03/01/10 00:00:00"
"801","119","52","30","17","605","50","5","04/01/10 00:00:00"
"801","106","46","28","15","587","40","5","07/01/10 00:00:00"
"801","176","77","37","25","581","60","5","08/01/10 00:00:00"
"801","236","103","46","33","564","110","5","10/01/10 00:00:00"
"801","117","48","28","15","611","40","5","03/01/11 00:00:00"
"801","110","48","26","15","593","40","5","06/01/11 00:00:00"
"801","169","69","34","22","572","60","5","09/01/11 00:00:00"
"801","246","101","45","33","552","90","5","11/01/11 00:00:00"
"801","87","35","21","9","894","40","6","07/01/10 00:00:00"
"801","93","38","34","12","241","30","8","01/01/10 00:00:00"
"801","151","61","41","19","322","60","8","08/01/10 00:00:00"
"801","120","49","38","15","310","60","8","10/01/10 00:00:00"
"801","113","46","37","14","316","30","8","11/01/10 00:00:00"
"801","129","49","38","15","241","30","8","04/01/11 00:00:00"
"801","128","49","37","15","315","40","8","09/01/11 00:00:00"
"801","128","49","38","15","310","60","8","10/01/11 00:00:00"
"801","122","48","46","15","462","40","9","12/01/10 00:00:00"
"801","155","62","48","20","436","50","9","06/01/11 00:00:00"
"801","106","88","50","27","715","-20","10","03/01/10 00:00:00"
"801","169","120","61","37","1334","-10","10","07/01/10 00:00:00"
"801","139","120","60","37","1439","-30","10","08/01/10 00:00:00"
"801","115","104","56","32","1574","-20","10","09/01/10 00:00:00"
"801","122","82","48","25","1804","0","10","11/01/10 00:00:00"
"801","113","88","50","27","715","-20","10","03/01/11 00:00:00"
"801","135","98","49","30","973","-10","10","05/01/11 00:00:00"
"801","167","120","57","37","1334","-10","10","07/01/11 00:00:00"
"801","138","120","56","37","1439","-30","10","08/01/11 00:00:00"
"801","107","44","70","40","251","10","11","03/01/10 00:00:00"
"801","125","52","76","47","313","0","11","06/01/10 00:00:00"
"801","151","63","86","57","332","10","11","08/01/10 00:00:00"
"801","109","45","70","41","320","20","11","10/01/10 00:00:00"
"801","111","43","68","39","256","10","11","02/01/11 00:00:00"
"801","140","59","76","53","338","10","11","07/01/11 00:00:00"
"801","113","44","69","40","325","10","11","09/01/11 00:00:00"
"801","96","41","41","13","239","20","12","06/01/10 00:00:00"
"801","91","39","40","12","248","20","12","09/01/10 00:00:00"
"801","89","38","39","12","256","10","12","12/01/10 00:00:00"
"801","92","35","40","11","196","10","12","01/01/11 00:00:00"
"801","87","35","38","11","191","10","12","02/01/11 00:00:00"
"801","91","36","39","11","187","10","12","03/01/11 00:00:00"
"801","94","37","40","12","195","10","12","04/01/11 00:00:00"
"801","102","44","39","14","258","30","12","07/01/11 00:00:00"
"801","96","39","21","10","845","50","4","07/01/10 00:00:00"
"801","80","32","20","8","841","30","4","08/01/10 00:00:00"
"801","79","32","19","8","833","40","4","10/01/10 00:00:00"
"801","126","48","25","13","766","50","4","03/01/11 00:00:00"
"805","105","127","59","40","1215","-80","1","05/01/11 00:00:00"
"805","890","356","177","124","2476","500","2","06/01/10 00:00:00"
"805","298","125","147","113","729","30","5","04/01/10 00:00:00"
"805","318","125","146","113","898","50","5","10/01/11 00:00:00"
"805","312","127","46","35","1007","150","8","07/01/10 00:00:00"
"805","512","235","94","72","1060","180","9","05/01/10 00:00:00"
"805","178","78","38","25","593","60","10","04/01/10 00:00:00"
"805","190","83","40","27","584","60","10","05/01/10 00:00:00"
"805","99","43","27","14","531","30","10","12/01/10 00:00:00"
"805","223","91","36","25","777","80","11","04/01/10 00:00:00"
"805","259","99","38","27","766","90","11","02/01/11 00:00:00"
"805","298","123","42","34","941","100","11","08/01/11 00:00:00"
"805","309","118","44","33","930","110","11","11/01/11 00:00:00"
"806","190","83","39","27","574","100","3","06/01/10 00:00:00"
"806","197","87","38","28","564","110","3","07/01/11 00:00:00"
"806","141","58","32","19","548","70","3","09/01/11 00:00:00"
"806","121","46","37","14","424","30","9","11/01/11 00:00:00"
"806","201","72","58","23","558","50","4","01/01/11 00:00:00"
"806","201","75","55","24","-1050","40","4","11/01/11 00:00:00"
"813","235","84","61","27","651","70","2","01/01/11 00:00:00"
"813","320","134","64","41","690","110","3","12/01/10 00:00:00"
"813","121","49","25","13","767","60","13","03/01/10 00:00:00"
"813","239","94","115","85","694","20","5","11/01/11 00:00:00"
"813","200","80","54","26","415","70","6","03/01/11 00:00:00"
"813","69","30","21","9","581","20","8","08/01/10 00:00:00"
"813","155","71","44","22","950","50","10","03/01/10 00:00:00"
"813","165","71","44","22","950","50","10","03/01/11 00:00:00"
"813","75","30","19","8","882","30","11","12/01/10 00:00:00"
"815","478","200","111","66","1095","190","2","06/01/10 00:00:00"
"815","367","154","93","50","1132","160","2","10/01/10 00:00:00"
"815","412","173","100","57","1150","140","2","11/01/10 00:00:00"
"815","386","144","94","47","862","130","2","01/01/11 00:00:00"
"815","562","238","113","78","1190","230","2","07/01/11 00:00:00"
"815","391","154","93","50","1132","160","2","10/01/11 00:00:00"
"815","439","173","100","57","1150","140","2","11/01/11 00:00:00"
"815","298","122","61","39","789","160","3","10/01/10 00:00:00"
"815","278","113","59","36","803","110","3","11/01/10 00:00:00"
"815","285","109","56","34","585","120","3","03/01/11 00:00:00"
"815","342","141","64","45","764","160","3","06/01/11 00:00:00"
"815","318","122","61","39","789","160","3","10/01/11 00:00:00"
"815","598","257","117","84","1662","420","5","10/01/10 00:00:00"
"815","576","247","113","81","1744","320","5","12/01/10 00:00:00"
"815","581","234","110","77","1282","260","5","02/01/11 00:00:00"
"815","509","239","90","66","1464","200","6","04/01/11 00:00:00"
"815","527","266","91","74","1819","220","6","07/01/11 00:00:00"
"815","243","99","39","27","766","110","8","02/01/10 00:00:00"
"815","298","123","43","34","941","140","8","08/01/11 00:00:00"
"815","312","127","46","35","1007","150","10","07/01/10 00:00:00"
"815","265","108","41","30","971","120","10","10/01/10 00:00:00"
"815","247","95","38","26","809","100","10","02/01/11 00:00:00"
"815","261","100","39","28","822","110","10","04/01/11 00:00:00"
"815","282","108","41","30","971","120","10","10/01/11 00:00:00"
"815","198","81","33","22","441","80","11","03/01/10 00:00:00"
"815","198","81","34","22","460","80","11","04/01/10 00:00:00"
"815","230","94","37","26","608","90","11","07/01/10 00:00:00"
"815","199","81","34","22","588","80","11","09/01/10 00:00:00"
"815","199","76","33","21","580","80","11","10/01/11 00:00:00"
"815","160","64","52","21","593","50","12","05/01/10 00:00:00"
"815","131","52","48","17","668","30","12","07/01/10 00:00:00"
"815","201","72","57","23","558","40","12","01/01/11 00:00:00"
"815","192","72","55","23","541","40","12","03/01/11 00:00:00"
"815","130","52","46","17","662","30","12","08/01/11 00:00:00"
"815","194","72","55","23","650","50","12","10/01/11 00:00:00"
"816","177","79","63","30","593","70","2","10/01/10 00:00:00"
"816","165","75","44","23","956","60","3","02/01/10 00:00:00"
"816","110","50","36","15","1064","30","3","08/01/10 00:00:00"
"816","139","63","40","19","1075","40","3","12/01/10 00:00:00"
"816","145","62","40","19","1059","50","3","09/01/11 00:00:00"
"816","82","36","46","13","252","0","13","07/01/10 00:00:00"
"816","85","34","48","12","197","0","13","01/01/11 00:00:00"
"816","81","36","43","13","236","0","13","06/01/11 00:00:00"
"816","108","44","23","12","886","50","5","09/01/10 00:00:00"
"816","97","39","22","10","799","50","6","05/01/10 00:00:00"
"816","82","31","19","8","844","50","6","12/01/11 00:00:00"
"816","107","44","69","40","251","10","8","03/01/10 00:00:00"
"816","141","59","83","53","338","10","8","07/01/10 00:00:00"
"816","124","52","72","47","313","20","8","06/01/11 00:00:00"
"816","113","88","50","27","715","-10","9","03/01/11 00:00:00"
"816","138","120","56","37","1439","-20","9","08/01/11 00:00:00"
"816","82","35","38","11","191","10","11","02/01/10 00:00:00"
"816","105","45","41","14","253","30","11","08/01/10 00:00:00"
"816","95","41","38","13","239","20","11","06/01/11 00:00:00"
"816","89","40","48","15","219","0","12","07/01/10 00:00:00"
"816","88","40","45","15","219","0","12","07/01/11 00:00:00"
"816","48","20","41","7","218","-10","12","12/01/11 00:00:00"
"817","507","235","87","72","1060","270","2","05/01/11 00:00:00"
"817","322","123","46","34","915","100","5","10/01/11 00:00:00"
"817","129","55","46","18","336","40","8","04/01/10 00:00:00"
"817","107","46","40","15","415","30","8","08/01/11 00:00:00"
"817","189","75","55","24","-1050","40","4","11/01/10 00:00:00"
"817","130","52","46","17","-587","40","4","08/01/11 00:00:00"
"818","110","123","63","39","964","-70","1","04/01/10 00:00:00"
"818","109","122","61","39","2555","-60","1","10/01/10 00:00:00"
"818","693","260","143","91","2548","470","2","10/01/11 00:00:00"
"818","122","148","91","48","1071","-110","3","02/01/10 00:00:00"
"818","169","191","109","63","1564","-150","3","04/01/11 00:00:00"
"818","147","162","96","53","3421","-120","3","09/01/11 00:00:00"
"818","131","52","49","17","662","20","13","08/01/10 00:00:00"
"818","192","72","54","23","541","50","13","03/01/11 00:00:00"
"818","250","105","128","95","725","20","5","01/01/10 00:00:00"
"818","289","121","142","109","912","40","5","11/01/10 00:00:00"
"818","672","311","110","96","1296","240","9","08/01/11 00:00:00"
"818","141","58","31","19","548","50","10","09/01/11 00:00:00"
"818","532","266","99","74","1819","170","4","07/01/10 00:00:00"
"830","498","214","87","66","923","240","2","03/01/11 00:00:00"
"830","254","104","37","29","821","120","5","05/01/11 00:00:00"
"830","125","53","45","17","410","40","8","09/01/10 00:00:00"
"830","107","43","36","13","424","30","9","09/01/10 00:00:00"
"830","180","72","55","23","558","50","4","01/01/10 00:00:00"
"830","150","60","51","19","-718","40","4","09/01/10 00:00:00"
"831","587","252","115","83","1316","220","6","04/01/10 00:00:00"
"831","323","132","48","36","994","140","8","08/01/10 00:00:00"
"831","199","87","40","28","564","70","10","07/01/10 00:00:00"
"831","322","123","45","34","915","80","11","10/01/11 00:00:00"
"831","230","94","38","26","608","80","12","07/01/10 00:00:00"
"831","457","228","87","63","1436","150","4","02/01/10 00:00:00"
"832","456","209","86","64","969","230","2","04/01/10 00:00:00"
"832","238","91","36","25","777","100","5","04/01/11 00:00:00"
"832","230","94","38","26","608","90","6","07/01/10 00:00:00"
"832","211","81","33","22","460","90","6","04/01/11 00:00:00"
"832","118","50","44","16","397","40","8","06/01/10 00:00:00"
"832","170","68","54","22","9","50","4","04/01/10 00:00:00"
"832","182","72","55","23","-868","50","4","10/01/10 00:00:00"
"845","912","364","178","127","2654","370","2","07/01/10 00:00:00"
"845","910","364","178","127","2617","370","2","08/01/10 00:00:00"
"845","699","279","149","97","2642","250","2","12/01/10 00:00:00"
"845","189","77","33","21","449","90","13","02/01/10 00:00:00"
"845","243","100","37","28","598","130","13","08/01/11 00:00:00"
"845","69","125","146","113","3142","-170","5","10/01/10 00:00:00"
"845","67","125","146","113","1118","-190","5","03/01/11 00:00:00"
"845","71","144","153","131","1979","-210","5","06/01/11 00:00:00"
"845","70","135","155","122","3641","-210","5","12/01/11 00:00:00"
"845","513","255","129","96","1622","70","9","10/01/10 00:00:00"
"845","577","302","147","114","1518","90","9","09/01/11 00:00:00"
"845","180","207","86","64","965","-70","10","01/01/10 00:00:00"
"845","192","213","87","66","1214","-80","10","02/01/11 00:00:00"
"845","119","251","99","77","3948","-180","10","09/01/11 00:00:00"
"845","261","100","39","28","981","130","11","09/01/11 00:00:00"
"845","276","113","42","31","897","140","12","06/01/10 00:00:00"
"847","467","196","108","64","1167","190","2","08/01/10 00:00:00"
"847","534","224","116","73","1191","190","2","12/01/10 00:00:00"
"847","254","104","55","33","596","100","3","02/01/10 00:00:00"
"847","309","127","59","40","671","140","3","05/01/11 00:00:00"
"847","373","154","67","49","833","170","3","07/01/11 00:00:00"
"847","318","122","61","39","801","140","3","09/01/11 00:00:00"
"847","296","113","59","36","803","110","3","11/01/11 00:00:00"
"847","532","266","99","74","1797","220","6","08/01/10 00:00:00"
"847","423","211","83","59","1778","200","6","11/01/10 00:00:00"
"847","527","266","92","74","1797","220","6","08/01/11 00:00:00"
"847","451","211","83","59","1778","200","6","11/01/11 00:00:00"
"847","238","91","37","25","777","100","8","04/01/11 00:00:00"
"847","120","52","29","17","554","40","9","08/01/10 00:00:00"
"847","232","95","38","26","809","100","10","02/01/10 00:00:00"
"847","210","86","36","24","499","80","11","05/01/10 00:00:00"
"847","123","50","25","14","589","40","11","11/01/10 00:00:00"
"847","208","86","33","24","499","80","11","05/01/11 00:00:00"
"847","182","72","55","23","650","50","12","10/01/10 00:00:00"
"850","286","114","68","37","810","120","2","08/01/10 00:00:00"
"850","237","88","61","29","653","90","2","04/01/11 00:00:00"
"850","282","118","59","36","636","100","3","06/01/10 00:00:00"
"850","123","47","24","13","772","60","13","02/01/11 00:00:00"
"850","234","92","112","83","541","40","5","02/01/11 00:00:00"
"850","242","95","115","86","554","30","5","04/01/11 00:00:00"
"850","219","92","104","83","599","40","5","05/01/11 00:00:00"
"850","231","99","59","32","565","80","6","08/01/10 00:00:00"
"850","123","48","29","15","623","30","8","01/01/11 00:00:00"
"850","126","56","54","21","385","20","9","10/01/10 00:00:00"
"850","154","70","42","21","957","50","10","02/01/10 00:00:00"
"850","161","69","43","21","965","40","10","04/01/11 00:00:00"
"850","224","103","49","31","1073","70","10","08/01/11 00:00:00"
"850","94","38","21","10","871","50","11","10/01/10 00:00:00"
"850","85","32","20","8","817","40","11","02/01/11 00:00:00"
"857","474","72","54","23","-3004","330","2","10/01/10 00:00:00"
"857","501","75","55","24","235","330","2","02/01/11 00:00:00"
"857","505","72","54","23","-3004","330","2","10/01/11 00:00:00"
"857","484","75","55","24","-3287","300","2","11/01/11 00:00:00"
"857","53","21","17","5","449","20","13","03/01/10 00:00:00"
"857","73","29","19","8","490","30","13","12/01/10 00:00:00"
"857","104","52","77","47","520","-10","5","09/01/11 00:00:00"
"857","118","53","53","20","361","20","9","05/01/10 00:00:00"
"857","102","45","51","17","409","10","9","09/01/10 00:00:00"
"857","132","55","54","20","410","20","9","11/01/11 00:00:00"
"857","71","29","20","8","835","30","11","05/01/10 00:00:00"
"857","59","24","16","6","856","30","11","06/01/11 00:00:00"
"857","288","145","60","40","1292","100","7","08/01/11 00:00:00"
"857","326","153","66","42","1319","80","7","12/01/11 00:00:00"
"858","86","154","67","49","2105","-150","1","08/01/11 00:00:00"
"858","719","270","146","94","2041","370","2","03/01/11 00:00:00"
"858","189","75","56","24","549","50","13","02/01/10 00:00:00"
"858","189","77","32","21","449","60","12","02/01/10 00:00:00"
"860","258","103","64","33","1130","110","2","09/01/10 00:00:00"
"860","313","125","73","41","1119","130","2","10/01/10 00:00:00"
"860","346","130","74","42","945","130","2","02/01/11 00:00:00"
"860","329","123","72","40","932","130","2","03/01/11 00:00:00"
"860","62","25","19","7","769","30","13","03/01/10 00:00:00"
"860","51","20","16","5","814","20","13","07/01/10 00:00:00"
"860","57","23","17","6","809","30","13","09/01/10 00:00:00"
"860","56","23","16","6","787","30","13","05/01/11 00:00:00"
"860","51","20","15","5","814","20","13","07/01/11 00:00:00"
"860","180","75","98","68","522","20","5","01/01/10 00:00:00"
"860","155","65","87","58","513","20","5","02/01/10 00:00:00"
"860","150","63","87","57","506","10","5","03/01/10 00:00:00"
"860","150","63","87","57","521","10","5","04/01/10 00:00:00"
"860","113","47","71","42","622","20","5","07/01/10 00:00:00"
"860","105","44","69","39","617","10","5","08/01/10 00:00:00"
"860","127","53","72","48","597","10","5","06/01/11 00:00:00"
"860","124","53","45","17","299","40","6","03/01/10 00:00:00"
"860","113","48","42","15","380","40","6","09/01/10 00:00:00"
"860","111","47","43","15","375","50","6","10/01/10 00:00:00"
"860","124","53","45","17","380","40","6","11/01/10 00:00:00"
"860","127","51","44","16","311","40","6","04/01/11 00:00:00"
"860","112","48","40","15","334","40","6","05/01/11 00:00:00"
"860","99","43","38","14","388","20","6","07/01/11 00:00:00"
"860","190","85","65","32","494","40","9","01/01/10 00:00:00"
"860","173","77","63","29","529","40","9","05/01/10 00:00:00"
"860","160","72","60","27","606","30","9","08/01/10 00:00:00"
"860","184","82","64","31","601","30","9","11/01/10 00:00:00"
"860","213","85","68","32","494","40","9","01/01/11 00:00:00"
"860","167","76","57","28","580","40","9","06/01/11 00:00:00"
"860","167","76","57","28","613","40","9","07/01/11 00:00:00"
"860","163","68","58","25","619","20","9","12/01/11 00:00:00"
"860","165","75","44","23","956","50","10","02/01/10 00:00:00"
"860","167","76","45","23","965","60","10","04/01/10 00:00:00"
"860","142","65","42","20","1053","50","10","10/01/10 00:00:00"
"860","190","78","47","24","965","50","10","01/01/11 00:00:00"
"860","109","44","23","12","844","50","11","05/01/10 00:00:00"
"860","99","40","23","11","881","50","11","10/01/10 00:00:00"
"860","123","50","26","14","898","50","11","12/01/10 00:00:00"
"860","129","49","25","13","809","60","11","03/01/11 00:00:00"
"860","115","44","23","12","886","50","11","09/01/11 00:00:00"
"860","141","54","27","15","885","60","11","11/01/11 00:00:00"
"863","228","89","51","27","481","80","3","03/01/11 00:00:00"
"863","271","114","55","35","555","100","3","05/01/11 00:00:00"
"863","118","48","24","13","851","60","13","10/01/10 00:00:00"
"863","85","34","21","9","863","40","13","12/01/10 00:00:00"
"863","223","93","113","84","692","40","5","09/01/10 00:00:00"
"863","204","87","55","28","472","70","6","05/01/10 00:00:00"
"863","227","97","59","32","575","80","6","07/01/10 00:00:00"
"863","199","85","56","28","555","70","6","09/01/10 00:00:00"
"863","110","48","28","15","623","30","8","01/01/10 00:00:00"
"863","112","49","28","16","611","30","8","03/01/10 00:00:00"
"863","115","50","29","16","587","30","8","07/01/10 00:00:00"
"863","81","33","21","9","813","40","11","03/01/10 00:00:00"
"863","86","33","21","9","813","40","11","03/01/11 00:00:00"
"863","88","36","20","10","838","40","11","05/01/11 00:00:00"
"903","178","78","37","25","593","100","3","04/01/10 00:00:00"
"903","243","99","38","27","766","100","5","02/01/10 00:00:00"
"903","110","47","43","15","420","30","8","07/01/10 00:00:00"
"903","117","50","41","16","397","40","8","06/01/11 00:00:00"
"903","160","60","51","19","-718","40","4","09/01/11 00:00:00"
"904","235","94","63","31","697","90","2","05/01/10 00:00:00"
"904","278","111","68","36","767","110","2","06/01/10 00:00:00"
"904","286","114","68","37","822","120","2","07/01/10 00:00:00"
"904","224","84","59","27","632","70","2","03/01/11 00:00:00"
"904","261","102","54","31","666","90","3","11/01/11 00:00:00"
"904","154","63","28","17","864","80","13","08/01/10 00:00:00"
"904","126","51","26","14","857","60","13","09/01/10 00:00:00"
"904","129","49","25","13","767","60","13","03/01/11 00:00:00"
"904","129","49","25","13","779","60","13","04/01/11 00:00:00"
"904","153","63","26","17","864","80","13","08/01/11 00:00:00"
"904","83","31","19","8","856","40","13","11/01/11 00:00:00"
"904","195","83","54","27","433","80","6","04/01/10 00:00:00"
"904","229","99","55","32","565","80","6","08/01/11 00:00:00"
"904","54","22","19","7","573","20","8","10/01/11 00:00:00"
"904","60","24","20","7","567","20","8","12/01/11 00:00:00"
"904","133","59","55","22","403","30","9","07/01/10 00:00:00"
"904","134","54","56","20","312","20","9","01/01/11 00:00:00"
"904","126","53","53","20","306","20","9","02/01/11 00:00:00"
"904","129","58","51","22","338","30","9","05/01/11 00:00:00"
"904","189","86","48","26","1081","50","10","07/01/10 00:00:00"
"904","185","80","46","24","1055","40","10","10/01/11 00:00:00"
"904","85","34","21","9","821","50","11","04/01/10 00:00:00"
"904","91","34","21","9","821","50","11","04/01/11 00:00:00"
"909","132","104","55","33","685","-20","1","02/01/10 00:00:00"
"909","116","122","61","39","2555","-60","1","10/01/11 00:00:00"
"909","138","162","96","53","3421","-120","3","09/01/10 00:00:00"
"909","146","173","100","57","3909","-130","3","11/01/10 00:00:00"
"909","200","238","113","78","2797","-150","3","07/01/11 00:00:00"
"909","681","295","121","97","1714","250","6","08/01/11 00:00:00"
"909","197","87","37","28","564","70","10","07/01/11 00:00:00"
"914","902","364","166","127","2617","370","2","08/01/11 00:00:00"
"914","131","50","26","14","589","50","13","11/01/11 00:00:00"
"914","66","125","146","113","1382","-190","5","04/01/10 00:00:00"
"914","72","144","164","131","1979","-210","5","06/01/10 00:00:00"
"914","74","125","146","113","3142","-170","5","10/01/11 00:00:00"
"914","65","121","142","109","3385","-190","5","11/01/11 00:00:00"
"914","182","214","87","66","1480","-80","10","03/01/10 00:00:00"
"914","160","225","91","69","4742","-120","10","11/01/10 00:00:00"
"914","196","244","90","75","2636","-100","10","06/01/11 00:00:00"
"914","196","260","95","80","3076","-110","10","07/01/11 00:00:00"
"914","298","123","42","34","947","150","11","06/01/11 00:00:00"
"914","301","123","45","34","941","150","12","08/01/10 00:00:00"
"914","254","104","38","29","952","120","12","07/01/11 00:00:00"
"914","309","118","45","33","930","130","12","11/01/11 00:00:00"
"914","601","239","90","66","1262","250","7","04/01/11 00:00:00"
"915","92","40","26","13","536","40","3","11/01/10 00:00:00"
"915","206","84","39","27","603","110","3","03/01/11 00:00:00"
"915","309","118","45","33","930","100","5","11/01/11 00:00:00"
"915","187","76","33","21","580","80","6","10/01/10 00:00:00"
"915","123","52","44","17","361","50","8","05/01/10 00:00:00"
"915","149","60","47","19","329","50","8","02/01/11 00:00:00"
"915","122","52","41","17","361","50","8","05/01/11 00:00:00"
"915","129","49","37","15","351","40","9","03/01/11 00:00:00"
"916","145","95","52","30","608","30","1","01/01/10 00:00:00"
"916","133","109","57","34","796","-30","1","03/01/11 00:00:00"
"916","124","113","59","36","2758","-50","1","11/01/11 00:00:00"
"916","159","191","109","63","1564","-150","3","04/01/10 00:00:00"
"916","290","121","143","110","712","30","5","02/01/10 00:00:00"
"916","309","121","143","110","712","30","5","02/01/11 00:00:00"
"916","308","121","142","109","912","40","5","11/01/11 00:00:00"
"916","567","243","113","80","1260","210","6","03/01/10 00:00:00"
"916","320","132","45","36","994","140","8","08/01/11 00:00:00"
"916","224","86","35","24","1003","80","8","12/01/11 00:00:00"
"916","678","311","118","96","1296","240","9","08/01/10 00:00:00"
"916","302","123","45","34","959","110","11","12/01/10 00:00:00"
"916","211","81","33","22","441","70","12","03/01/11 00:00:00"
"916","532","266","99","74","1797","170","4","08/01/10 00:00:00"
"916","501","250","94","70","1820","160","4","12/01/10 00:00:00"
"917","645","258","142","90","2067","250","2","02/01/10 00:00:00"
"917","790","316","162","110","2580","320","2","09/01/10 00:00:00"
"917","882","356","165","124","2476","350","2","06/01/11 00:00:00"
"917","541","302","147","114","1518","90","9","09/01/10 00:00:00"
"917","618","228","88","63","1402","280","7","02/01/11 00:00:00"
"917","719","211","83","59","933","390","7","11/01/11 00:00:00"
"918","100","44","27","14","618","50","2","02/01/10 00:00:00"
"918","98","43","26","14","613","50","2","03/01/10 00:00:00"
"918","99","43","27","14","597","50","2","06/01/10 00:00:00"
"918","205","90","41","29","572","140","2","10/01/10 00:00:00"
"918","200","88","41","29","561","90","2","11/01/10 00:00:00"
"918","113","46","27","15","608","60","2","04/01/11 00:00:00"
"918","98","43","24","14","602","50","2","05/01/11 00:00:00"
"918","218","90","41","29","572","140","2","10/01/11 00:00:00"
"918","213","88","41","29","561","90","2","11/01/11 00:00:00"
"918","66","27","18","7","859","60","3","10/01/10 00:00:00"
"918","90","32","21","8","821","50","3","01/01/11 00:00:00"
"918","70","29","19","8","835","40","3","05/01/11 00:00:00"
"918","59","24","16","6","856","30","3","06/01/11 00:00:00"
"918","56","23","17","6","868","40","3","07/01/11 00:00:00"
"918","55","22","16","6","865","30","3","08/01/11 00:00:00"
"918","87","33","21","9","870","50","3","12/01/11 00:00:00"
"918","56","22","17","6","452","30","5","02/01/10 00:00:00"
"918","53","21","17","5","449","30","5","03/01/10 00:00:00"
"918","44","18","16","5","478","20","5","06/01/10 00:00:00"
"918","44","18","17","5","486","20","5","07/01/10 00:00:00"
"918","41","16","15","4","484","20","5","08/01/10 00:00:00"
"918","80","32","19","8","482","30","5","11/01/10 00:00:00"
"918","49","20","15","5","464","30","5","05/01/11 00:00:00"
"918","44","18","15","5","478","20","5","06/01/11 00:00:00"
"918","44","18","16","5","486","20","5","07/01/11 00:00:00"
"918","278","111","68","36","767","90","6","06/01/10 00:00:00"
"918","197","78","57","25","798","40","6","11/01/10 00:00:00"
"918","276","111","63","36","767","90","6","06/01/11 00:00:00"
"918","236","88","61","29","817","60","6","12/01/11 00:00:00"
"918","120","54","53","20","312","20","8","01/01/10 00:00:00"
"918","118","53","54","20","306","20","8","02/01/10 00:00:00"
